aed,aud,bnd,cad,chf,cny,egp,eur,gbp,hkd,idr,inr,jpy,khr,krw,mmk,npr,nzd,php,pkr,sar,sgd,thb,twd,usd,vnd,xdr,date
0.8155,3.2206,2.4688,3.1624,3.6445,0.4639,0.502,4.269,4.8414,0.384418,0.000351,0.067552,0.038018,0.000726,0.002838,0.46547,0.042118,2.5651,0.070114,0.034707,0.798691,2.4681,0.100293,0.103858,2.9952,0.000145,4.775,2011-07-21
0.811484,3.2286,2.4633,3.154,3.6456,0.462,0.4999,4.29,4.8622,0.382493,0.00035,0.067326,0.037903,0.000725,0.002834,0.463178,0.041857,2.5695,0.069883,0.034577,0.794758,2.4626,0.099866,0.1034,2.9805,0.000145,4.7461,2011-07-22
0.810395,3.2219,2.4635,3.1297,3.658,0.4618,0.4992,4.2814,4.852,0.382019,0.000349,0.067266,0.037941,0.000724,0.002825,0.462556,0.04194,2.5733,0.0702,0.034522,0.79367,2.4626,0.099933,0.103189,2.9765,0.000145,4.7758,2011-07-25
0.807198,3.2148,2.4564,3.1296,3.6825,0.46,0.4973,4.2677,4.8284,0.380526,0.000348,0.066975,0.037903,0.000721,0.002813,0.460769,0.041739,2.5594,0.069946,0.034309,0.790625,2.4553,0.099647,0.10288,2.965,0.000144,4.7535,2011-07-26
0.800006,3.2231,2.4456,3.1156,3.6669,0.4563,0.4933,4.2699,4.8288,0.377239,0.000346,0.066708,0.037738,0.000715,0.002796,0.456651,0.041571,2.5656,0.069583,0.033991,0.783558,2.4463,0.099023,0.102131,2.9385,0.000143,4.7292,2011-07-27
0.803158,3.2567,2.4517,3.1079,3.6804,0.4579,0.4952,4.2396,4.8176,0.378579,0.000347,0.067,0.037828,0.000718,0.002803,0.458438,0.041828,2.5739,0.070071,0.034006,0.786625,2.4518,0.099176,0.102324,2.95,0.000143,4.7471,2011-07-28
0.804419,3.2479,2.4543,3.1081,3.6805,0.4587,0.4959,4.2286,4.8313,0.379138,0.000347,0.067179,0.037962,0.000719,0.002805,0.459145,0.041893,2.5662,0.070055,0.034157,0.787838,2.4544,0.099329,0.102553,2.9545,0.000144,4.7314,2011-07-29
0.803975,3.2576,2.4558,3.1012,3.7161,0.4588,0.4957,4.2463,4.8603,0.378954,0.000348,0.067053,0.037861,0.000718,0.002814,0.458904,0.041764,2.6035,0.070076,0.034084,0.787425,2.4551,0.099261,0.102606,2.953,0.000143,4.7218,2011-08-01
0.802227,3.2434,2.4518,3.0845,3.7621,0.458,0.4949,4.207,4.8082,0.378178,0.000348,0.067012,0.038078,0.000715,0.002804,0.457894,0.042023,2.5816,0.070255,0.033946,0.785691,2.4517,0.099125,0.102238,2.9465,0.000143,4.7427,2011-08-02
0.810531,3.1994,2.4596,3.0954,3.8803,0.4625,0.5,4.2227,4.8415,0.381853,0.000352,0.067368,0.038495,0.000721,0.002814,0.462634,0.042458,2.5678,0.070662,0.034297,0.793824,2.4597,0.099816,0.103021,2.977,0.000145,4.7552,2011-08-03
0.806561,3.1828,2.4594,3.0808,3.8444,0.4604,0.4975,4.253,4.869,0.379922,0.00035,0.06707,0.038404,0.000718,0.002804,0.460381,0.042251,2.555,0.070152,0.034201,0.789958,2.4597,0.09963,0.102569,2.9625,0.000144,4.7542,2011-08-04
0.820106,3.1493,2.4637,3.0722,3.9399,0.468,0.506,4.2455,4.8934,0.386082,0.000354,0.067798,0.038151,0.000731,0.002816,0.468113,0.042268,2.5054,0.071144,0.034904,0.803224,2.4634,0.100526,0.10405,3.0122,0.000146,4.8069,2011-08-05
0.816635,3.1286,2.4739,3.0567,3.9366,0.4658,0.5034,4.2972,4.9256,0.384334,0.000352,0.067208,0.038352,0.000728,0.002807,0.466131,0.041912,2.5148,0.070411,0.03463,0.799803,2.4739,0.100773,0.103367,2.9995,0.000145,4.7866,2011-08-08
0.829023,3.071,2.4872,3.0598,4.0374,0.4732,0.5109,4.3128,4.9602,0.389862,0.000358,0.067802,0.039328,0.00074,0.00279,0.473202,0.042323,2.4765,0.071479,0.035219,0.811957,2.4873,0.101619,0.105014,3.045,0.000147,4.8769,2011-08-09
0.818949,3.1127,2.4838,3.0596,4.1561,0.4678,0.5046,4.3186,4.9014,0.385374,0.000353,0.066748,0.039007,0.00073,0.002783,0.467452,0.041589,2.5106,0.07061,0.034775,0.802091,2.4843,0.100686,0.103885,3.008,0.000145,4.8191,2011-08-10
0.822625,3.0786,2.4816,3.0508,4.1607,0.4708,0.5071,4.2834,4.8775,0.38694,0.000354,0.066877,0.039222,0.000735,0.002776,0.46955,0.04173,2.4698,0.070927,0.034971,0.80569,2.4813,0.101003,0.104388,3.0215,0.000145,4.8549,2011-08-11
0.812687,3.0843,2.4638,3.0263,3.9124,0.4671,0.5008,4.2375,4.8408,0.382967,0.00035,0.065981,0.038791,0.000725,0.002775,0.463877,0.041084,2.4673,0.070285,0.034549,0.795936,2.4633,0.099716,0.102913,2.985,0.000143,4.7715,2011-08-12
0.812279,3.1107,2.4703,3.0214,3.7917,0.4669,0.5005,4.2666,4.8555,0.382782,0.00035,0.065963,0.038759,0.000725,0.002765,0.463645,0.041123,2.497,0.070035,0.034499,0.795558,2.4702,0.099916,0.102773,2.9835,0.000143,4.7757,2011-08-15
0.809211,3.1129,2.4728,3.0266,3.7869,0.4651,0.4978,4.2922,4.8644,0.381475,0.000349,0.065799,0.038682,0.000724,0.002778,0.461881,0.042389,2.4675,0.069769,0.034281,0.792531,2.4731,0.099653,0.103092,2.9722,0.000143,4.765,2011-08-16
0.812165,3.1216,2.4799,3.0352,3.7583,0.4674,0.4996,4.2882,4.9008,0.382824,0.00035,0.06601,0.038864,0.000727,0.00278,0.463567,0.041085,2.485,0.070487,0.034426,0.795424,2.4794,0.099866,0.103307,2.983,0.000143,4.7934,2011-08-17
0.809442,3.1309,2.4692,3.0297,3.7612,0.4655,0.4978,4.2851,4.9118,0.381604,0.000349,0.065615,0.038789,0.000722,0.002774,0.462013,0.040919,2.4854,0.069789,0.034271,0.792758,2.4687,0.099548,0.102936,2.973,0.000143,4.7928,2011-08-18
0.814321,3.0931,2.463,3.0156,3.7606,0.4683,0.5013,4.2804,4.9283,0.38356,0.00035,0.065607,0.03891,0.000727,0.002764,0.46481,0.040868,2.4514,0.070211,0.034419,0.797557,2.4631,0.100017,0.103102,2.991,0.000144,4.8125,2011-08-19
0.810645,3.0985,2.46,3.0068,3.7865,0.4658,0.4991,4.2797,4.9077,0.381777,0.000348,0.065196,0.038853,0.000726,0.002749,0.462712,0.040676,2.4389,0.069894,0.034244,0.793979,2.4599,0.099883,0.102797,2.9775,0.000143,4.7851,2011-08-22
0.809398,3.0921,2.4618,3.0027,3.7631,0.4646,0.4973,4.2707,4.8959,0.381164,0.000348,0.065298,0.038701,0.000725,0.002746,0.462013,0.040689,2.4426,0.069789,0.034133,0.792768,2.4619,0.099682,0.1022,2.973,0.000143,4.7886,2011-08-23
0.808671,3.1201,2.4669,3.0048,3.7406,0.4643,0.4967,4.2827,4.8984,0.380972,0.000348,0.06528,0.038647,0.000725,0.002756,0.461586,0.04069,2.4695,0.070285,0.034141,0.792025,2.467,0.099456,0.102635,2.9703,0.000143,4.7922,2011-08-24
0.81187,3.1202,2.4701,3.0184,3.7476,0.4668,0.5004,4.2954,4.8806,0.382489,0.000349,0.065095,0.03874,0.000727,0.002752,0.463411,0.040779,2.467,0.07,0.034347,0.795136,2.4698,0.099533,0.10281,2.982,0.000143,4.8088,2011-08-25
0.813957,3.1376,2.4751,3.0313,3.7675,0.4679,0.5016,4.3083,4.8712,0.383461,0.000349,0.065102,0.038617,0.000729,0.002758,0.464577,0.040582,2.4816,0.070259,0.034421,0.797073,2.4745,0.0997,0.102891,2.9895,0.000144,4.811,2011-08-26
0.811242,3.1539,2.4743,3.0376,3.6822,0.4666,0.5002,4.3113,4.8702,0.382177,0.000349,0.064735,0.038818,0.000728,0.002762,0.463015,0.040345,2.5051,0.070386,0.034266,0.794435,2.4734,0.099398,0.102616,2.9794,0.000143,4.7939,2011-08-29
0.808195,3.1839,2.4667,3.0417,3.7349,0.4652,0.4986,4.2386,4.8066,0.381271,0.000348,0.064999,0.038597,0.000724,0.002795,0.461313,0.040739,2.5302,0.069979,0.033996,0.791505,2.4664,0.099033,0.102415,2.9685,0.000142,4.7526,2011-09-02
0.810373,3.1476,2.4663,3.0148,3.7649,0.4664,0.4997,4.2123,4.8123,0.38196,0.000349,0.065053,0.038749,0.000726,0.002783,0.462557,0.040631,2.5083,0.070416,0.034087,0.793638,2.465,0.099399,0.102521,2.9765,0.000143,4.7654,2011-09-05
0.813096,3.143,2.4701,3.013,3.8062,0.4677,0.501,4.2026,4.8045,0.383233,0.00035,0.065122,0.038829,0.000727,0.002787,0.46411,0.040585,2.4749,0.070536,0.034202,0.796304,2.4692,0.099783,0.102852,2.9865,0.000143,4.7814,2011-09-06
0.813096,3.146,2.4697,3.0174,3.4751,0.4673,0.501,4.1881,4.7633,0.383145,0.000348,0.06498,0.038555,0.000727,0.002787,0.46411,0.04084,2.4657,0.07057,0.034131,0.796304,2.4697,0.099733,0.102699,2.9865,0.000143,4.7644,2011-09-07
0.812415,3.1748,2.4707,3.0288,3.4748,0.4668,0.4993,4.1985,4.7628,0.382864,0.000349,0.064898,0.038593,0.000726,0.002787,0.463722,0.040812,2.4863,0.070544,0.034083,0.795595,2.4708,0.09955,0.102666,2.984,0.000143,4.7401,2011-09-08
0.815907,3.1791,2.4676,3.0335,3.4332,0.4694,0.5011,4.1698,4.7893,0.384425,0.000349,0.065,0.03865,0.000729,0.002787,0.465664,0.040983,2.5028,0.070506,0.034246,0.798992,2.4679,0.099717,0.102761,2.9965,0.000144,4.759,2011-09-09
0.823395,3.1457,2.4515,3.0298,3.4092,0.4735,0.5054,4.1114,4.7959,0.387924,0.000352,0.065158,0.038992,0.000737,0.002806,0.469938,0.040593,2.4729,0.071178,0.03456,0.806325,2.4515,0.100482,0.103261,3.024,0.000145,4.7676,2011-09-12
0.829794,3.1464,2.4651,3.0699,3.4515,0.4774,0.512,4.1559,4.8277,0.390653,0.000354,0.064703,0.039493,0.000743,0.002829,0.47359,0.040334,2.505,0.071158,0.034809,0.812558,2.4642,0.101028,0.104064,3.0475,0.000146,4.7803,2011-09-13
0.834286,3.1751,2.4745,3.1099,3.4846,0.4789,0.5149,4.196,4.84,0.3927,0.000354,0.064587,0.039841,0.000747,0.002803,0.476154,0.040238,2.5293,0.071157,0.035017,0.816903,2.4752,0.101575,0.103988,3.064,0.000147,4.8096,2011-09-14
0.83626,3.1558,2.4739,3.1008,3.5041,0.4803,0.5156,4.2201,4.8415,0.393989,0.000352,0.06465,0.040033,0.000751,0.00279,0.47732,0.040294,2.5116,0.071067,0.035023,0.818936,2.4738,0.101621,0.103848,3.0715,0.000147,4.8312,2011-09-15
0.841842,3.1835,2.4832,3.1493,3.5081,0.4846,0.5189,4.2331,4.86,0.396746,0.000353,0.065329,0.04019,0.000758,0.002772,0.480506,0.040891,2.5546,0.071392,0.035232,0.824401,2.4831,0.101694,0.104735,3.092,0.000148,4.8773,2011-09-19
0.850939,3.1832,2.474,3.1517,3.534,0.4895,0.5244,4.2615,4.8984,0.400854,0.000353,0.065593,0.040798,0.000767,0.002728,0.485712,0.040858,2.5648,0.071942,0.03563,0.833411,2.4744,0.102124,0.105059,3.1255,0.00015,4.9077,2011-09-20
0.848761,3.2007,2.4733,3.1412,3.5162,0.4883,0.5227,4.275,4.9065,0.400198,0.000353,0.06507,0.040856,0.000764,0.00272,0.484468,0.042638,2.5635,0.071708,0.035507,0.8312,2.4732,0.102448,0.104386,3.1175,0.00015,4.8992,2011-09-21
0.858699,3.1625,2.4511,3.1234,3.5029,0.4942,0.5287,4.276,4.8824,0.404639,0.000354,0.065395,0.041097,0.000773,0.002677,0.490141,0.040788,2.5128,0.072506,0.035923,0.840955,2.4513,0.10277,0.105274,3.154,0.000151,4.9527,2011-09-22
0.863872,3.1199,2.4418,3.1015,3.5018,0.4967,0.5312,4.2937,4.892,0.406816,0.000362,0.064004,0.041616,0.000774,0.002664,0.493093,0.040004,2.4997,0.07246,0.036222,0.846021,2.4415,0.103187,0.104187,3.173,0.000152,4.9426,2011-09-23
0.866186,3.1066,2.4461,3.0854,3.4977,0.4981,0.533,4.2691,4.9151,0.407806,0.000361,0.06452,0.04152,0.000779,0.002676,0.494413,0.040223,2.4601,0.072845,0.036319,0.848264,2.446,0.102745,0.105017,3.1815,0.000153,4.9603,2011-09-26
0.862102,3.1011,2.4464,3.0867,3.5061,0.4949,0.5309,4.2697,4.9193,0.406073,0.000355,0.064164,0.041479,0.000775,0.002668,0.492083,0.040023,2.4629,0.072693,0.03618,0.844265,2.4464,0.101817,0.103796,3.1665,0.000152,4.9432,2011-09-27
0.857065,3.1085,2.4453,3.0763,3.5036,0.492,0.5278,4.2734,4.9203,0.403735,0.000356,0.064455,0.041102,0.000771,0.002683,0.489208,0.040099,2.474,0.072736,0.035998,0.839332,2.4452,0.101894,0.103894,3.148,0.000151,4.9222,2011-09-28
0.867139,3.1008,2.4533,3.0795,3.5369,0.4981,0.5339,4.3126,4.9576,0.408538,0.000356,0.065093,0.041634,0.000781,0.002696,0.494958,0.04083,2.4639,0.072808,0.0364,0.849197,2.4534,0.102264,0.104368,3.185,0.000153,5.0027,2011-09-29
0.867139,3.1145,2.4561,3.0681,3.5452,0.4979,0.5339,4.3209,4.9742,0.408637,0.000362,0.065146,0.041558,0.000781,0.002702,0.494958,0.041844,2.4426,0.073042,0.036379,0.849243,2.456,0.102198,0.104426,3.185,0.000153,4.9915,2011-09-30
0.873264,3.1015,2.4489,3.0607,3.5255,0.5031,0.5375,4.2815,4.9934,0.411801,0.000363,0.065566,0.041556,0.000784,0.002716,0.498454,0.040935,2.4419,0.073356,0.036657,0.855265,2.4488,0.102706,0.104872,3.2075,0.000154,5.0088,2011-10-03
0.874217,3.0485,2.4358,3.0459,3.4902,0.5037,0.5389,4.2377,4.9576,0.412275,0.00036,0.065437,0.041875,0.000783,0.002661,0.498998,0.040828,2.4115,0.073144,0.036697,0.856175,2.4354,0.10267,0.104781,3.211,0.000154,4.9928,2011-10-04
0.869997,3.0394,2.4392,3.0272,3.4715,0.5013,0.5362,4.2444,4.9324,0.410527,0.000359,0.06487,0.041643,0.00078,0.00268,0.49659,0.040426,2.4209,0.072791,0.036562,0.852065,2.4382,0.102519,0.104333,3.1955,0.000153,4.9406,2011-10-05
0.865641,3.0658,2.441,3.0515,3.4421,0.4987,0.5332,4.241,4.9176,0.408542,0.00036,0.064657,0.041421,0.000775,0.002685,0.494103,0.040274,2.4333,0.072591,0.03642,0.847799,2.4413,0.102169,0.10399,3.1795,0.000152,4.9422,2011-10-06
0.863327,3.0886,2.4405,3.0526,3.4449,0.4974,0.5317,4.2526,4.8919,0.407468,0.000356,0.064569,0.041343,0.000771,0.002679,0.492783,0.040166,2.4426,0.072563,0.036336,0.84551,2.4402,0.102224,0.10378,3.171,0.000152,4.9287,2011-10-07
0.854615,3.0872,2.4323,3.0398,3.3957,0.4918,0.5264,4.2199,4.8948,0.403362,0.000353,0.064009,0.040878,0.000762,0.002678,0.48781,0.039911,2.4338,0.072086,0.035913,0.836977,2.4326,0.101422,0.103148,3.139,0.00015,4.8921,2011-10-10
0.846311,3.0996,2.4337,3.0259,3.4373,0.4897,0.5209,4.2378,4.8629,0.399504,0.000349,0.063686,0.040531,0.000755,0.002674,0.48307,0.039671,2.4315,0.071674,0.035505,0.828834,2.4335,0.100729,0.101968,3.1085,0.000149,4.8446,2011-10-11
0.859243,3.1322,2.4487,3.0614,3.4672,0.4953,0.5288,4.2955,4.9107,0.405572,0.000354,0.064212,0.041153,0.000767,0.002686,0.490452,0.041463,2.4554,0.072635,0.036089,0.84151,2.4486,0.101708,0.103754,3.156,0.000151,4.9445,2011-10-12
0.850259,3.1847,2.4451,3.0672,3.4847,0.4911,0.5233,4.3054,4.9179,0.401471,0.000352,0.06397,0.04048,0.000759,0.002698,0.485323,0.039872,2.4831,0.071934,0.035794,0.8327,2.4449,0.10133,0.10312,3.123,0.00015,4.9193,2011-10-13
0.856408,3.1916,2.4673,3.0742,3.4913,0.4928,0.5269,4.3172,4.9454,0.40442,0.000355,0.064142,0.040875,0.000765,0.002702,0.48882,0.041325,2.489,0.072636,0.036176,0.838733,2.4669,0.101879,0.103761,3.1455,0.000151,4.9472,2011-10-14
0.848648,3.2177,2.4671,3.082,3.4903,0.4885,0.5222,4.3209,4.9245,0.400761,0.000352,0.063808,0.040336,0.000759,0.002715,0.484391,0.039744,2.5045,0.071936,0.035972,0.831134,2.4664,0.101415,0.103168,3.117,0.000149,4.9108,2011-10-17
0.848081,3.1751,2.4563,3.0497,3.4756,0.489,0.5217,4.2889,4.9131,0.400496,0.000353,0.063714,0.040544,0.000757,0.002712,0.48408,0.039769,2.4705,0.07219,0.035949,0.830578,2.4563,0.101515,0.103327,3.115,0.000149,4.9061,2011-10-18
0.848625,3.1951,2.4597,3.0725,3.4703,0.4885,0.5218,4.2902,4.901,0.400797,0.000353,0.063392,0.040649,0.000758,0.00273,0.484391,0.039522,2.474,0.07207,0.035931,0.831111,2.4594,0.101614,0.103366,3.117,0.000149,4.8999,2011-10-19
0.849578,3.1955,2.4642,3.0619,3.4565,0.4893,0.5221,4.2943,4.9218,0.401252,0.000353,0.063645,0.040608,0.000761,0.002749,0.484935,0.039678,2.4755,0.072284,0.036,0.832078,2.4633,0.101348,0.103489,3.1205,0.000149,4.926,2011-10-20
0.854751,3.2144,2.4663,3.0913,3.5115,0.4917,0.5254,4.3258,4.9584,0.403597,0.000355,0.063182,0.040871,0.000765,0.002732,0.487887,0.039396,2.4928,0.07259,0.036169,0.837111,2.4662,0.101258,0.103734,3.1395,0.00015,4.9504,2011-10-21
0.855023,3.2485,2.4636,3.114,3.5544,0.4919,0.5255,4.3496,5.0066,0.403648,0.000354,0.06305,0.041128,0.000766,0.002755,0.488042,0.039238,2.5206,0.072303,0.036181,0.837433,2.464,0.101307,0.1037,3.1405,0.00015,4.9463,2011-10-24
0.851235,3.2695,2.4712,3.1133,3.548,0.4904,0.5239,4.3483,4.9991,0.402034,0.000353,0.062907,0.041019,0.000762,0.002767,0.485867,0.039513,2.5168,0.072264,0.03602,0.833644,2.4704,0.101543,0.103888,3.1265,0.000149,4.9421,2011-10-25
0.854751,3.2687,2.4751,3.1321,3.565,0.4941,0.5259,4.3689,5.0188,0.40394,0.000353,0.063591,0.041174,0.000764,0.002778,0.487887,0.039682,2.5141,0.07259,0.036128,0.837167,2.4753,0.101948,0.104199,3.1395,0.00015,4.9777,2011-10-27
0.835285,3.288,2.4713,3.0918,3.5641,0.4824,0.5139,4.3515,4.9356,0.394997,0.000348,0.062753,0.040374,0.000746,0.002781,0.476776,0.038773,2.5271,0.071607,0.035333,0.818046,2.4713,0.100574,0.102233,3.068,0.000146,4.8809,2011-10-28
0.83297,3.2697,2.4625,3.0808,3.5483,0.4811,0.5125,4.3298,4.9324,0.394037,0.000348,0.062979,0.040403,0.000746,0.002781,0.475455,0.039221,2.5119,0.07176,0.035288,0.815856,2.4625,0.100197,0.102523,3.0595,0.000146,4.8857,2011-10-31
0.84141,3.2608,2.4623,3.0942,3.5177,0.4864,0.5178,4.281,4.9712,0.397845,0.000348,0.063591,0.03945,0.000753,0.002776,0.480272,0.039669,2.5041,0.072487,0.035708,0.824067,2.4623,0.100488,0.103216,3.0905,0.000147,4.9012,2011-11-01
0.85584,3.2427,2.4598,3.0816,3.5436,0.4946,0.5265,4.305,5.0178,0.404512,0.000353,0.063905,0.040178,0.000766,0.002785,0.488509,0.039853,2.4956,0.073731,0.03651,0.838211,2.4593,0.101715,0.104696,3.1435,0.00015,4.9353,2011-11-02
0.858018,3.226,2.4555,3.0912,3.5576,0.496,0.528,4.315,5.012,0.405549,0.000353,0.064074,0.040357,0.000768,0.002782,0.489752,0.040051,2.4638,0.073702,0.03656,0.840333,2.4556,0.102123,0.104517,3.1515,0.00015,4.9646,2011-11-03
0.851597,3.2501,2.4676,3.096,3.5537,0.4925,0.524,4.3151,5.007,0.402662,0.000349,0.063824,0.040074,0.000762,0.002806,0.4861,0.039915,2.4836,0.072525,0.036279,0.834067,2.4671,0.101939,0.103714,3.128,0.000149,4.9319,2011-11-04
0.851733,3.2389,2.4664,3.0856,3.4619,0.4927,0.5241,4.3031,5.0227,0.402649,0.00035,0.063912,0.040078,0.000769,0.002805,0.486178,0.040049,2.4908,0.072934,0.036231,0.834178,2.4648,0.102022,0.103816,3.1285,0.000149,4.9264,2011-11-08
0.845698,3.2262,2.4531,3.0807,3.4759,0.4894,0.5204,4.2981,5.0023,0.399798,0.000348,0.063045,0.039996,0.000763,0.002792,0.48272,0.039759,2.4775,0.071996,0.035973,0.828267,2.4524,0.101329,0.103414,3.1063,0.000148,4.8936,2011-11-09
0.858426,3.1937,2.439,3.0803,3.4626,0.4973,0.5282,4.2662,5.0188,0.405478,0.000352,0.062997,0.040527,0.000774,0.002817,0.489985,0.039647,2.4587,0.073232,0.036514,0.840733,2.4385,0.102337,0.104508,3.153,0.00015,4.9493,2011-11-10
0.858576,3.1952,2.4385,3.097,3.4742,0.4969,0.5278,4.2855,5.0195,0.405265,0.000351,0.06309,0.040652,0.000775,0.00279,0.49007,0.039279,2.4473,0.072738,0.036373,0.840891,2.4378,0.102272,0.10444,3.1536,0.00015,4.9432,2011-11-11
0.85339,3.2273,2.4468,3.0979,3.4789,0.4942,0.5246,4.3137,5.0343,0.402944,0.00035,0.062803,0.040579,0.000762,0.002797,0.48711,0.039085,2.4709,0.072382,0.036141,0.835789,2.4469,0.101852,0.10386,3.1345,0.000149,4.9202,2011-11-14
0.855023,3.2097,2.4378,3.0889,3.4572,0.4941,0.525,4.2819,4.9954,0.403539,0.00035,0.062498,0.040743,0.000771,0.002791,0.488042,0.03949,2.4392,0.072579,0.036214,0.837389,2.4375,0.102064,0.104111,3.1405,0.000149,4.9369,2011-11-15
0.859924,3.2052,2.4415,3.0891,3.4427,0.4977,0.5281,4.269,4.9934,0.405826,0.00035,0.062458,0.040982,0.000776,0.002792,0.49084,0.038962,2.4325,0.07281,0.036346,0.842143,2.4418,0.102333,0.104707,3.1585,0.00015,4.9459,2011-11-16
0.862102,3.1817,2.4357,3.0885,3.4353,0.499,0.5292,4.2559,4.9712,0.406765,0.000351,0.062579,0.041097,0.000779,0.00277,0.492083,0.039298,2.4195,0.072936,0.036376,0.844276,2.4357,0.102609,0.104973,3.1665,0.000151,4.9461,2011-11-17
0.860196,3.1567,2.4361,3.0694,3.4279,0.4974,0.5281,4.2522,4.9735,0.405683,0.000351,0.062183,0.041043,0.000778,0.002776,0.490995,0.040446,2.3962,0.072808,0.036295,0.84241,2.4362,0.102167,0.104741,3.1595,0.00015,4.9342,2011-11-18
0.862919,3.1544,2.438,3.0788,3.4543,0.4986,0.5298,4.2852,4.9902,0.406928,0.000351,0.061953,0.041232,0.000781,0.002778,0.492549,0.038588,2.3901,0.073013,0.036339,0.84511,2.4366,0.102242,0.104933,3.1695,0.000151,4.9736,2011-11-21
0.865777,3.1374,2.4436,3.0623,3.4676,0.4999,0.5309,4.2916,4.9775,0.408226,0.000352,0.06113,0.041309,0.000785,0.00278,0.494181,0.038099,2.3796,0.073255,0.036426,0.847898,2.4435,0.101874,0.104829,3.18,0.000151,4.9608,2011-11-22
0.86428,3.128,2.4413,3.0558,3.4778,0.4991,0.5295,4.2949,4.9687,0.407413,0.000351,0.060744,0.041251,0.000782,0.00277,0.493326,0.038088,2.3809,0.073416,0.036301,0.846454,2.4414,0.101796,0.104734,3.1745,0.000151,4.9659,2011-11-23
0.868092,3.096,2.4355,3.0457,3.469,0.5015,0.5313,4.26,4.9541,0.409063,0.000351,0.061001,0.041355,0.000791,0.002754,0.495502,0.038256,2.3632,0.073451,0.036461,0.850233,2.4356,0.101658,0.104902,3.1885,0.000152,4.9619,2011-11-24
0.868636,3.0926,2.4337,3.042,3.4617,0.5015,0.5315,4.2489,4.9328,0.409264,0.000354,0.061344,0.041269,0.000787,0.002754,0.495813,0.038298,2.3621,0.073076,0.036367,0.850743,2.4335,0.102014,0.104844,3.1905,0.000152,4.9651,2011-11-25
0.865848,3.1442,2.4434,3.0713,3.4425,0.498,0.5298,4.2291,4.926,0.407943,0.000349,0.061295,0.040681,0.000788,0.002756,0.494181,0.038491,2.393,0.072644,0.036116,0.847944,2.443,0.101516,0.104778,3.18,0.000151,4.9417,2011-11-29
0.861421,3.183,2.4486,3.0681,3.4376,0.4961,0.5269,4.2176,4.9376,0.406198,0.000346,0.060952,0.040533,0.000783,0.002777,0.491695,0.038136,2.4179,0.072502,0.035792,0.843643,2.448,0.101264,0.104405,3.164,0.000151,4.9184,2011-11-30
0.856929,3.2158,2.4507,3.0899,3.4416,0.4934,0.5242,4.2307,4.9387,0.404862,0.000345,0.060471,0.040568,0.00078,0.002792,0.48913,0.038098,2.4472,0.072124,0.035465,0.839244,2.4504,0.101943,0.103809,3.1475,0.00015,4.8833,2011-12-01
0.852573,3.2067,2.4416,3.0892,3.4224,0.4917,0.5214,4.2224,4.9138,0.403045,0.000348,0.060936,0.040279,0.000775,0.002781,0.486644,0.038033,2.4476,0.072354,0.035257,0.834978,2.4416,0.10159,0.104009,3.1315,0.000149,4.8864,2011-12-02
0.852981,3.2077,2.4418,3.0809,3.4023,0.4925,0.5217,4.201,4.8889,0.403236,0.000348,0.061492,0.040133,0.000775,0.002776,0.486877,0.038241,2.442,0.072406,0.035025,0.835411,2.4412,0.101787,0.103948,3.133,0.000149,4.8884,2011-12-05
0.853526,3.2123,2.4432,3.0799,3.4034,0.4926,0.5222,4.2004,4.9036,0.403314,0.000347,0.061183,0.040306,0.000776,0.002773,0.487188,0.038271,2.4426,0.072427,0.035048,0.835933,2.4438,0.101571,0.10386,3.135,0.000149,4.8812,2011-12-06
0.852028,3.2135,2.4412,3.1008,3.382,0.4917,0.521,4.1968,4.8836,0.402612,0.000346,0.061075,0.0403,0.000775,0.002776,0.486333,0.038297,2.4416,0.072092,0.034986,0.834444,2.4413,0.101558,0.103653,3.1295,0.000149,4.8692,2011-12-07
0.852164,3.2093,2.4368,3.1005,3.3865,0.4918,0.5209,4.1962,4.9158,0.402635,0.000346,0.060647,0.040309,0.000775,0.002767,0.486411,0.03821,2.4414,0.072337,0.035031,0.834589,2.4373,0.101723,0.103745,3.13,0.000149,4.8656,2011-12-08
0.856398,3.1981,2.431,3.0759,3.3991,0.4944,0.5229,4.1985,4.9185,0.404437,0.00035,0.060878,0.040473,0.000779,0.00276,0.488827,0.037987,2.4296,0.072671,0.035343,0.83869,2.4311,0.102046,0.103985,3.1456,0.00015,4.8976,2011-12-09
0.858018,3.2082,2.4296,3.09,3.4033,0.4952,0.5239,4.2088,4.9293,0.405004,0.000348,0.060752,0.040583,0.00078,0.002754,0.489752,0.037853,2.4371,0.072216,0.03539,0.840322,2.4295,0.101842,0.10432,3.1515,0.00015,4.9075,2011-12-12
0.863735,3.1919,2.438,3.0885,3.3833,0.4987,0.5267,4.1812,4.9455,0.407627,0.000351,0.06036,0.040707,0.000785,0.002742,0.493015,0.038728,2.4189,0.072747,0.035566,0.845899,2.4379,0.101634,0.104789,3.1725,0.000151,4.9142,2011-12-13
0.867275,3.1884,2.439,3.0821,3.3704,0.5005,0.5283,4.1533,4.9343,0.409424,0.000351,0.05985,0.040842,0.000788,0.002747,0.495036,0.038887,2.4111,0.072398,0.035712,0.849342,2.4391,0.101887,0.105306,3.1855,0.000152,4.928,2011-12-14
