aed,aud,bnd,cad,chf,cny,egp,eur,gbp,hkd,idr,inr,jpy,khr,krw,mmk,npr,nzd,php,pkr,sar,sgd,thb,twd,usd,vnd,xdr,date,rate_type
0.856956,2.7851,2.3196,2.9714,3.0547,0.463,0.5519,3.985,4.8709,0.404676,0.000351,0.067677,0.037168,0.00075,0.002625,0.490952,0.042834,2.2038,0.069547,0.036786,0.839222,2.317,0.100127,0.098252,3.147,0.000162,,2010-08-26,selling
0.855906,2.7812,2.3153,2.9672,3.0504,0.4625,0.5511,3.9806,4.8644,0.404279,0.00035,0.067598,0.037119,0.000741,0.002622,0.486687,0.042218,2.1999,0.069435,0.036665,0.838199,2.3128,0.099873,0.098127,3.144,0.000161,,2010-08-26,buying
0.85673,2.7867,2.3207,2.973,3.0762,0.4627,0.5516,3.9976,4.8839,0.404521,0.00035,0.06754,0.037301,0.00075,0.002636,0.490796,0.042257,2.2116,0.069525,0.036882,0.838978,2.3216,0.100415,0.098251,3.146,0.000162,,2010-08-27,selling
0.856205,2.7846,2.3187,2.9709,3.074,0.4625,0.5513,3.9954,4.8809,0.404307,0.00035,0.067486,0.037275,0.000745,0.002635,0.488664,0.041957,2.2096,0.069469,0.036821,0.838466,2.3195,0.100335,0.098189,3.1445,0.000161,4.7507,2010-08-27,middle
0.85568,2.7825,2.3167,2.9687,3.0717,0.4622,0.5509,3.9932,4.8779,0.404094,0.000349,0.067432,0.037248,0.000741,0.002633,0.486533,0.041657,2.2076,0.069413,0.03676,0.837955,2.3173,0.100255,0.098127,3.143,0.000161,,2010-08-27,buying
0.852164,2.8214,2.3122,2.9798,3.0374,0.4604,0.5486,3.9876,4.8631,0.402314,0.000347,0.067457,0.036497,0.000739,0.002633,0.48452,0.04144,2.2273,0.069386,0.036501,0.834578,2.3122,0.099968,0.097843,3.13,0.00016,,2010-08-30,buying
0.852689,2.8237,2.3143,2.9821,3.0396,0.4607,0.549,3.9903,4.8657,0.402519,0.000347,0.067504,0.036521,0.000743,0.002635,0.486644,0.041739,2.2299,0.069613,0.036562,0.835011,2.3141,0.100096,0.097905,3.1315,0.00016,4.7311,2010-08-30,middle
0.853214,2.826,2.3165,2.9844,3.0417,0.4609,0.5494,3.993,4.8684,0.402725,0.000348,0.067551,0.036545,0.000747,0.002636,0.488768,0.042037,2.2326,0.06984,0.036622,0.835444,2.3161,0.100224,0.097967,3.133,0.000161,,2010-08-30,selling
0.855113,2.8037,2.315,2.9482,3.0888,0.4615,0.5504,3.9809,4.8186,0.403748,0.000347,0.067461,0.037242,0.000741,0.002632,0.486223,0.042178,2.1962,0.069208,0.036694,0.837466,2.3174,0.100416,0.098003,3.141,0.000161,,2010-09-01,buying
0.855638,2.8055,2.3171,2.9507,3.091,0.4618,0.5508,3.9831,4.8215,0.403967,0.000348,0.067501,0.037264,0.000745,0.002634,0.488353,0.042486,2.1985,0.069264,0.036754,0.837978,2.3195,0.100544,0.098065,3.1425,0.000161,4.7417,2010-09-01,middle
0.856163,2.8073,2.3193,2.9532,3.0933,0.4621,0.5511,3.9853,4.8245,0.404186,0.000348,0.06754,0.037287,0.000749,0.002636,0.490484,0.042793,2.2008,0.06932,0.036815,0.838489,2.3217,0.100672,0.098127,3.144,0.000161,,2010-09-01,selling
0.85096,2.8409,2.3147,2.9712,3.0744,0.4591,0.5479,4.0032,4.8259,0.401996,0.000347,0.067342,0.037012,0.000731,0.00265,0.483901,0.041464,2.2238,0.069182,0.036519,0.833511,2.3169,0.100192,0.097414,3.126,0.00016,,2010-09-02,buying
0.851484,2.8431,2.3162,2.9733,3.0767,0.4594,0.5482,4.0059,4.8289,0.402215,0.000348,0.067381,0.037036,0.000735,0.002651,0.486022,0.041763,2.2265,0.069238,0.036579,0.833944,2.319,0.100321,0.097475,3.1275,0.00016,4.7372,2010-09-02,middle
0.852008,2.8452,2.3178,2.9755,3.0791,0.4596,0.5485,4.0086,4.8318,0.402433,0.000348,0.067421,0.03706,0.00074,0.002653,0.488144,0.042062,2.2291,0.069295,0.036639,0.834378,2.321,0.100449,0.097537,3.129,0.000161,,2010-09-02,selling
0.849575,2.8407,2.3158,2.9625,3.0791,0.4585,0.5469,4.0005,4.8067,0.401472,0.000346,0.067277,0.037014,0.00073,0.002648,0.483127,0.04147,2.229,0.069356,0.036439,0.832178,2.317,0.100193,0.097258,3.121,0.00016,,2010-09-03,buying
0.850236,2.8433,2.3183,2.9647,3.0819,0.4589,0.5474,4.0038,4.8105,0.401742,0.000347,0.067335,0.03704,0.000735,0.00265,0.485323,0.041776,2.232,0.069477,0.036505,0.832745,2.3195,0.100337,0.097335,3.123,0.00016,4.732,2010-09-03,middle
0.850896,2.8459,2.3208,2.9669,3.0846,0.4592,0.5479,4.0072,4.8144,0.402012,0.000347,0.067393,0.037066,0.000739,0.002653,0.48752,0.042082,2.235,0.069599,0.036571,0.833311,2.322,0.100482,0.097413,3.125,0.000161,,2010-09-03,selling
0.84731,2.8481,2.3167,2.9937,3.0588,0.4575,0.5456,4.0086,4.8062,0.400463,0.000346,0.06741,0.036879,0.000733,0.002654,0.483613,0.042273,2.2422,0.069972,0.036292,0.829811,2.3146,0.099984,0.09754,3.112,0.00016,4.7153,2010-09-06,middle
0.847834,2.8501,2.3187,2.9961,3.0606,0.4578,0.5461,4.0111,4.8091,0.400682,0.000346,0.067465,0.036903,0.000737,0.002656,0.485725,0.042581,2.2448,0.070045,0.036351,0.830245,2.3166,0.100113,0.097602,3.1135,0.00016,,2010-09-06,selling
0.846786,2.8461,2.3147,2.9914,3.057,0.4573,0.545,4.006,4.8032,0.400244,0.000346,0.067356,0.036854,0.000728,0.002652,0.481502,0.041966,2.2396,0.069899,0.036232,0.829378,2.3126,0.099856,0.097477,3.1105,0.00016,,2010-09-06,buying
0.850007,2.8565,2.3212,3.0096,3.0882,0.4598,0.5475,3.9999,4.7999,0.401964,0.000346,0.067514,0.037071,0.000733,0.002654,0.483359,0.04165,2.2532,0.070287,0.036308,0.832489,2.3174,0.100016,0.098099,3.1225,0.00016,,2010-09-07,buying
0.850395,2.8577,2.323,3.011,3.0907,0.4602,0.5478,4.0015,4.8021,0.402119,0.000347,0.06755,0.037087,0.000738,0.002655,0.4854,0.041945,2.2555,0.070333,0.036362,0.832867,2.3192,0.100128,0.098146,3.1235,0.00016,4.7327,2010-09-07,middle
0.850783,2.8589,2.3248,3.0124,3.0933,0.4605,0.5481,4.0031,4.8042,0.402274,0.000347,0.067586,0.037104,0.000742,0.002657,0.487441,0.04224,2.2578,0.07038,0.036416,0.833244,2.321,0.100241,0.098193,3.1245,0.00016,,2010-09-07,selling
0.850598,2.8505,2.3162,2.982,3.0871,0.46,0.5476,3.9662,4.8002,0.40202,0.000346,0.067382,0.037276,0.000732,0.002654,0.483669,0.041423,2.2446,0.070135,0.036268,0.833133,2.3175,0.100208,0.097607,3.1245,0.00016,,2010-09-08,buying
0.85118,2.8526,2.3181,2.9838,3.0902,0.4603,0.548,3.9685,4.8029,0.402239,0.000347,0.067429,0.037303,0.000736,0.002655,0.485789,0.041721,2.2473,0.070247,0.036328,0.833645,2.3195,0.100337,0.097677,3.126,0.00016,4.7293,2010-09-08,middle
0.851762,2.8548,2.3201,2.9857,3.0932,0.4606,0.5483,3.9707,4.8057,0.402458,0.000347,0.067476,0.03733,0.00074,0.002657,0.48791,0.042019,2.2499,0.07036,0.036387,0.834156,2.3215,0.100466,0.097747,3.1275,0.000161,,2010-09-08,selling
0.847128,2.8576,2.3125,3.0021,3.0741,0.458,0.5454,3.9591,4.8098,0.400399,0.000346,0.067334,0.037092,0.000732,0.00266,0.483536,0.041908,2.2471,0.070269,0.036307,0.829667,2.3175,0.100777,0.09742,3.1115,0.00016,4.7046,2010-09-09,middle
0.846604,2.8556,2.3109,2.9996,3.0719,0.4578,0.545,3.9569,4.8065,0.40018,0.000345,0.067287,0.037068,0.000728,0.002659,0.481424,0.041605,2.2445,0.070077,0.036247,0.829223,2.3155,0.100647,0.097358,3.11,0.000159,,2010-09-09,buying
0.847651,2.8596,2.3142,3.0045,3.0764,0.4583,0.5457,3.9613,4.813,0.400618,0.000346,0.067381,0.037117,0.000736,0.002662,0.485647,0.04221,2.2498,0.070462,0.036367,0.830111,2.3195,0.100908,0.097482,3.113,0.00016,,2010-09-09,selling
0.843974,2.8858,2.3117,3.0033,3.0464,0.458,0.5433,3.9627,4.7749,0.399073,0.000344,0.067245,0.036787,0.000726,0.002671,0.479876,0.041411,2.2639,0.070136,0.036152,0.826556,2.3134,0.100715,0.097362,3.1,0.000159,,2010-09-13,buying
0.844405,2.8877,2.3137,3.0059,3.0485,0.4583,0.5436,3.9651,4.7777,0.399292,0.000345,0.067285,0.036809,0.00073,0.002672,0.481982,0.041711,2.2666,0.070249,0.036211,0.826978,2.3154,0.100845,0.097424,3.1015,0.000159,4.691,2010-09-13,middle
0.844837,2.8895,2.3157,3.0085,3.0505,0.4585,0.5439,3.9675,4.7805,0.399511,0.000345,0.067325,0.036831,0.000734,0.002674,0.484087,0.042012,2.2692,0.070363,0.036271,0.8274,2.3174,0.100976,0.097487,3.103,0.000159,,2010-09-13,selling
0.845926,2.8981,2.3218,3.019,3.0833,0.4596,0.5445,3.9942,4.7817,0.399949,0.000346,0.067448,0.037292,0.000731,0.002672,0.482836,0.042062,2.2666,0.070382,0.036276,0.828578,2.3209,0.101024,0.097935,3.107,0.000159,4.7077,2010-09-14,middle
0.846313,2.8998,2.3234,3.0207,3.0852,0.4598,0.5448,3.996,4.7841,0.400103,0.000347,0.067477,0.037306,0.000735,0.002673,0.484867,0.042361,2.2688,0.070428,0.03633,0.828955,2.3227,0.101106,0.097982,3.108,0.00016,,2010-09-14,selling
0.845538,2.8963,2.3202,3.0173,3.0813,0.4594,0.5442,3.9925,4.7792,0.399794,0.000346,0.067419,0.037278,0.000727,0.002671,0.480805,0.041764,2.2643,0.070335,0.036222,0.8282,2.3191,0.100942,0.097888,3.106,0.000159,,2010-09-14,buying
0.845337,2.9235,2.3225,3.0249,3.1185,0.4602,0.5442,4.0386,4.8238,0.39976,0.000346,0.067387,0.037399,0.000736,0.00268,0.484321,0.042597,2.2818,0.070325,0.036204,0.827911,2.3297,0.101091,0.097841,3.1045,0.000159,,2010-09-15,selling
0.844814,2.9218,2.3205,3.0223,3.1155,0.46,0.5438,4.0365,4.8205,0.399542,0.000346,0.067347,0.037377,0.000732,0.002679,0.482215,0.042289,2.2792,0.070267,0.036145,0.827401,2.3277,0.10096,0.097763,3.103,0.000159,4.7113,2010-09-15,middle
0.84429,2.9201,2.3185,3.0197,3.1124,0.4597,0.5435,4.0344,4.8172,0.399323,0.000346,0.067307,0.037354,0.000728,0.002677,0.480108,0.04198,2.2765,0.070209,0.036085,0.82689,2.3257,0.100829,0.097685,3.1015,0.000159,,2010-09-15,buying
0.847965,2.9169,2.3295,3.0325,3.0626,0.4632,0.5459,4.0685,4.8588,0.401076,0.000347,0.067865,0.036301,0.000731,0.002674,0.482198,0.041908,2.2562,0.070134,0.036255,0.830534,2.3264,0.10094,0.09811,3.115,0.00016,,2010-09-17,buying
0.848503,2.9188,2.3317,3.0343,3.0654,0.4634,0.5463,4.0707,4.8621,0.401291,0.000347,0.067913,0.036328,0.000735,0.002675,0.484321,0.042215,2.2589,0.070193,0.036315,0.831058,2.3284,0.101072,0.09819,3.1166,0.00016,4.7518,2010-09-17,middle
0.84904,2.9207,2.3339,3.0361,3.0681,0.4637,0.5467,4.0729,4.8655,0.401507,0.000347,0.067962,0.036354,0.00074,0.002677,0.486443,0.042521,2.2616,0.070251,0.036375,0.831582,2.3304,0.101204,0.09827,3.1181,0.00016,,2010-09-17,selling
0.845084,2.9145,2.3227,3.0059,3.0722,0.4616,0.5442,4.0557,4.8598,0.399755,0.000345,0.067843,0.036208,0.000729,0.002669,0.480573,0.042044,2.256,0.070016,0.036225,0.82769,2.3229,0.100927,0.097841,3.1045,0.000159,,2010-09-20,buying
0.845675,2.9166,2.3249,3.0083,3.0747,0.462,0.5446,4.0585,4.8631,0.400006,0.000346,0.067896,0.036237,0.000734,0.002671,0.48272,0.042356,2.2589,0.070254,0.036288,0.828267,2.325,0.101016,0.098051,3.1063,0.000159,4.7355,2010-09-20,middle
0.846267,2.9187,2.327,3.0108,3.0772,0.4623,0.545,4.0612,4.8665,0.400258,0.000346,0.067949,0.036266,0.000738,0.002674,0.484867,0.042669,2.2617,0.070492,0.036351,0.828844,2.3272,0.101106,0.098261,3.108,0.00016,,2010-09-20,selling
0.843882,2.931,2.323,3.0088,3.0886,0.4618,0.5382,4.0533,4.8224,0.399253,0.000345,0.068312,0.036177,0.000728,0.002662,0.479876,0.042454,2.2553,0.070383,0.036067,0.82649,2.3231,0.100682,0.097792,3.1,0.000159,,2010-09-21,buying
0.844405,2.9328,2.3248,3.0113,3.0908,0.462,0.5411,4.0555,4.8252,0.399472,0.000346,0.068353,0.036205,0.000732,0.002668,0.481982,0.04277,2.2579,0.070441,0.036127,0.827001,2.3251,0.100813,0.097947,3.1015,0.000159,4.7289,2010-09-21,middle
0.844929,2.9345,2.3266,3.0138,3.0931,0.4623,0.544,4.0578,4.828,0.399691,0.000346,0.068393,0.036233,0.000737,0.002674,0.484087,0.043085,2.2605,0.070499,0.036187,0.827511,2.3271,0.100943,0.098103,3.103,0.000159,,2010-09-21,selling
0.841409,2.9596,2.319,3.02,3.1015,0.461,0.5418,4.1126,4.8319,0.398248,0.000345,0.068309,0.036425,0.000726,0.002662,0.478483,0.042014,2.2765,0.070378,0.0359,0.824091,2.3274,0.100618,0.097677,3.091,0.000159,,2010-09-22,buying
0.842068,2.962,2.3214,3.0227,3.1043,0.4614,0.5423,4.1155,4.8359,0.398531,0.000345,0.068369,0.036459,0.000731,0.002665,0.480661,0.042331,2.2795,0.070448,0.035965,0.824734,2.3292,0.100766,0.097864,3.093,0.000159,4.719,2010-09-22,middle
0.842727,2.9644,2.3237,3.0254,3.1071,0.4617,0.5427,4.1185,4.84,0.398815,0.000346,0.068428,0.036493,0.000735,0.002668,0.482839,0.042648,2.2826,0.070517,0.03603,0.825377,2.3309,0.100913,0.098052,3.095,0.000159,,2010-09-22,selling
0.841524,2.9573,2.3273,3.0062,3.1306,0.4611,0.542,4.1441,4.8387,0.398391,0.000345,0.067822,0.036552,0.00073,0.002688,0.48035,0.042619,2.2654,0.070378,0.035984,0.824223,2.33,0.100815,0.098034,3.091,0.000159,4.7583,2010-09-23,middle
0.841819,2.959,2.3285,3.0078,3.1324,0.4613,0.5423,4.1458,4.8411,0.398546,0.000345,0.067852,0.03657,0.000734,0.002691,0.482371,0.042927,2.2671,0.070481,0.036037,0.824599,2.3318,0.100881,0.098096,3.092,0.000159,,2010-09-23,selling
0.841228,2.9556,2.3261,3.0047,3.1288,0.4609,0.5418,4.1425,4.8362,0.398237,0.000345,0.067793,0.036533,0.000726,0.002684,0.478328,0.042311,2.2637,0.070275,0.03593,0.823846,2.3282,0.10075,0.097971,3.09,0.000158,,2010-09-23,buying
0.842906,2.9352,2.3301,2.9918,3.1392,0.4619,0.5428,4.123,4.8531,0.398982,0.000345,0.06834,0.036636,0.000728,0.002674,0.479334,0.042406,2.2543,0.070524,0.035964,0.825667,2.3306,0.100699,0.097851,3.0965,0.000159,,2010-09-24,buying
0.843429,2.9374,2.3323,2.994,3.1415,0.4621,0.5433,4.1253,4.8564,0.399196,0.000346,0.068389,0.036663,0.000732,0.002676,0.481438,0.042721,2.2563,0.070582,0.036023,0.826177,2.3328,0.100814,0.09793,3.098,0.000159,4.765,2010-09-24,middle
0.843953,2.9396,2.3345,2.9961,3.1438,0.4624,0.5438,4.1276,4.8597,0.39941,0.000346,0.068437,0.036689,0.000736,0.002678,0.483541,0.043037,2.2583,0.070641,0.036083,0.826688,2.335,0.100928,0.098008,3.0995,0.000159,,2010-09-24,selling
0.840774,2.9643,2.3353,3.0152,3.1352,0.4603,0.5417,4.1614,4.8854,0.398131,0.000345,0.068786,0.036633,0.000726,0.002689,0.478096,0.04236,2.2713,0.070305,0.035821,0.823402,2.3346,0.100701,0.098282,3.0885,0.000158,,2010-09-27,buying
0.841161,2.9658,2.3371,3.0171,3.1367,0.4606,0.5422,4.1634,4.8876,0.398278,0.000345,0.068824,0.036653,0.00073,0.00269,0.480117,0.042669,2.2729,0.070529,0.035874,0.823779,2.3363,0.100816,0.098447,3.0895,0.000159,4.7634,2010-09-27,middle
0.841548,2.9672,2.3388,3.019,3.1382,0.461,0.5427,4.1654,4.8898,0.398425,0.000345,0.068861,0.036674,0.000734,0.002692,0.482137,0.042977,2.2746,0.070753,0.035928,0.824155,2.3379,0.100931,0.098612,3.0905,0.000159,,2010-09-27,selling
0.841671,2.9671,2.338,3.0025,3.136,0.4621,0.5426,4.1562,4.8917,0.398482,0.000345,0.068961,0.036662,0.00073,0.00269,0.480428,0.042928,2.2692,0.07045,0.035885,0.824554,2.3378,0.101096,0.098463,3.0915,0.000159,4.7782,2010-09-28,middle
0.841091,2.9649,2.3367,3.0003,3.1329,0.4619,0.5422,4.1539,4.8884,0.398263,0.000345,0.068912,0.036637,0.000726,0.002689,0.478328,0.042609,2.2671,0.070392,0.035826,0.824044,2.3358,0.101013,0.098392,3.09,0.000158,,2010-09-28,buying
0.842251,2.9693,2.3393,3.0047,3.1391,0.4624,0.5429,4.1585,4.895,0.398701,0.000346,0.069009,0.036686,0.000735,0.002692,0.482527,0.043247,2.2712,0.070509,0.035944,0.825064,2.3398,0.101178,0.098535,3.093,0.000159,,2010-09-28,selling
0.839368,2.9831,2.3298,2.9944,3.1569,0.4608,0.541,4.1858,4.8742,0.397381,0.000344,0.068909,0.03672,0.000725,0.002696,0.477245,0.043047,2.2783,0.070068,0.035704,0.822002,2.3374,0.100983,0.097997,3.083,0.000158,,2010-09-29,buying
0.839936,2.9857,2.3321,2.9969,3.1601,0.4611,0.5413,4.189,4.8775,0.397664,0.000345,0.068962,0.036752,0.000729,0.002698,0.479418,0.04338,2.2803,0.070194,0.035768,0.82259,2.3398,0.101131,0.098077,3.085,0.000158,4.7676,2010-09-29,middle
0.840503,2.9882,2.3344,2.9994,3.1632,0.4614,0.5417,4.1921,4.8809,0.397948,0.000345,0.069014,0.036785,0.000733,0.002701,0.481591,0.043713,2.2822,0.070319,0.035833,0.823178,2.3422,0.10128,0.098156,3.087,0.000158,,2010-09-29,selling
0.840049,2.9945,2.3421,2.989,3.1599,0.4615,0.5414,4.2057,4.8834,0.397621,0.000346,0.069267,0.036848,0.000729,0.002703,0.479495,0.04335,2.2739,0.070285,0.035753,0.822734,2.3434,0.101397,0.098563,3.0855,0.000158,4.7893,2010-09-30,middle
0.840572,2.9969,2.3443,2.9913,3.1623,0.4618,0.5418,4.2082,4.8864,0.39784,0.000346,0.069308,0.036869,0.000733,0.002705,0.481591,0.043676,2.2754,0.070343,0.035812,0.823244,2.3456,0.101479,0.098626,3.087,0.000158,,2010-09-30,selling
0.839526,2.9921,2.3399,2.9866,3.1576,0.4613,0.5411,4.2032,4.8804,0.397402,0.000346,0.069226,0.036828,0.000724,0.002701,0.477399,0.043025,2.2723,0.070227,0.035694,0.822225,2.3412,0.101314,0.098499,3.084,0.000158,,2010-09-30,buying
0.840379,2.9843,2.3461,2.9978,3.1466,0.4614,0.5422,4.2129,4.8546,0.397683,0.000346,0.069399,0.036969,0.000728,0.002715,0.479651,0.04337,2.2709,0.070308,0.035744,0.823012,2.3464,0.101882,0.098563,3.0865,0.000158,4.8029,2010-10-01,middle
0.840959,2.9861,2.3483,3.0001,3.1488,0.4616,0.5425,4.2154,4.8574,0.397902,0.000346,0.06944,0.036991,0.000732,0.002717,0.481747,0.043696,2.2725,0.070366,0.035803,0.823445,2.3485,0.102015,0.098627,3.088,0.000159,,2010-10-01,selling
0.839799,2.9826,2.3439,2.9954,3.1444,0.4611,0.5418,4.2104,4.8518,0.397464,0.000345,0.069357,0.036946,0.000724,0.002714,0.477554,0.043045,2.2693,0.070249,0.035685,0.822579,2.3444,0.101748,0.098499,3.085,0.000158,,2010-10-01,buying
0.839913,2.9918,2.3487,3.023,3.1583,0.4611,0.5419,4.2422,4.8749,0.397623,0.000346,0.069781,0.036982,0.000725,0.002741,0.477554,0.043051,2.2891,0.070321,0.035706,0.822469,2.3482,0.102186,0.098531,3.085,0.000158,,2010-10-04,buying
0.840344,2.9938,2.3507,3.0251,3.1601,0.4614,0.5423,4.2447,4.8779,0.397842,0.000346,0.069822,0.037011,0.000729,0.002742,0.479651,0.043376,2.2917,0.070557,0.035765,0.823001,2.3504,0.102304,0.09861,3.0865,0.000158,4.8109,2010-10-04,middle
0.840775,2.9957,2.3528,3.0272,3.162,0.4616,0.5426,4.2472,4.8809,0.398061,0.000346,0.069864,0.03704,0.000733,0.002744,0.481747,0.043702,2.2944,0.070793,0.035824,0.823533,2.3526,0.102421,0.09869,3.088,0.000159,,2010-10-04,selling
0.842271,2.9916,2.3521,3.0238,3.1815,0.4624,0.5429,4.2301,4.8935,0.398732,0.000346,0.069622,0.037041,0.000727,0.002749,0.478947,0.044043,2.2865,0.070607,0.03581,0.824957,2.3527,0.10245,0.098755,3.094,0.000159,,2010-10-05,buying
0.842795,2.9938,2.3544,3.0256,3.1847,0.4627,0.5435,4.2325,4.8965,0.398951,0.000347,0.069679,0.037063,0.000731,0.00275,0.481049,0.044143,2.2885,0.070844,0.035869,0.825412,2.3549,0.102534,0.098827,3.0955,0.000159,4.8197,2010-10-05,middle
0.843318,2.996,2.3566,3.0274,3.1879,0.463,0.544,4.2348,4.8995,0.39917,0.000347,0.069737,0.037085,0.000735,0.002752,0.483151,0.044243,2.2905,0.071081,0.035928,0.825867,2.3571,0.102618,0.098898,3.097,0.000159,,2010-10-05,selling
0.84116,2.9985,2.3518,3.0395,3.1961,0.4618,0.5423,4.275,4.9134,0.398401,0.000346,0.069957,0.037139,0.000726,0.002753,0.478328,0.041825,2.3076,0.070548,0.035805,0.823912,2.3548,0.102726,0.099629,3.09,0.000158,,2010-10-06,buying
0.841683,3.0008,2.3538,3.0418,3.1978,0.4621,0.5427,4.2772,4.9159,0.39862,0.000346,0.070007,0.03716,0.00073,0.002754,0.480428,0.042132,2.3103,0.070663,0.035864,0.824345,2.3569,0.102862,0.099718,3.0915,0.000159,4.8243,2010-10-06,middle
0.842206,3.003,2.3559,3.044,3.1995,0.4624,0.5432,4.2795,4.9185,0.398839,0.000347,0.070057,0.03718,0.000735,0.002756,0.482527,0.04244,2.3129,0.070778,0.035923,0.824778,2.3589,0.102997,0.099806,3.093,0.000159,,2010-10-06,selling
0.841387,3.0398,2.3586,3.0551,3.2106,0.4619,0.5424,4.3007,4.9031,0.398466,0.000346,0.070111,0.037257,0.000726,0.002763,0.478406,0.043449,2.3237,0.071079,0.035873,0.823936,2.362,0.10343,0.100049,3.0905,0.000158,,2010-10-07,buying
0.841819,3.0421,2.3608,3.057,3.2135,0.4622,0.5428,4.3031,4.9061,0.398685,0.000347,0.070169,0.037284,0.000731,0.002765,0.480505,0.04378,2.3264,0.071195,0.035933,0.824478,2.3642,0.10355,0.100146,3.092,0.000159,4.8359,2010-10-07,middle
0.84225,3.0443,2.3631,3.0589,3.2164,0.4624,0.5432,4.3055,4.9091,0.398904,0.000347,0.070227,0.037312,0.000735,0.002767,0.482605,0.044111,2.3291,0.071312,0.035992,0.825021,2.3663,0.10367,0.100243,3.0935,0.000159,,2010-10-07,selling
0.843861,3.0374,2.3735,3.0419,3.2074,0.4633,0.5442,4.3111,4.9212,0.399611,0.000347,0.070252,0.037592,0.000732,0.002761,0.481671,0.04383,2.3234,0.071171,0.036104,0.826467,2.3687,0.103403,0.100543,3.0995,0.000159,4.8721,2010-10-08,middle
0.844384,3.039,2.3748,3.0444,3.2098,0.4636,0.5446,4.3135,4.9244,0.39983,0.000347,0.070302,0.037615,0.000736,0.002763,0.483775,0.044161,2.3261,0.071287,0.036163,0.826977,2.3708,0.103539,0.100633,3.101,0.000159,,2010-10-08,selling
0.843337,3.0357,2.3723,3.0393,3.205,0.463,0.5439,4.3087,4.9181,0.399392,0.000347,0.070202,0.03757,0.000728,0.002759,0.479567,0.043499,2.3207,0.071055,0.036044,0.825957,2.3667,0.103267,0.100454,3.098,0.000159,,2010-10-08,buying
0.84318,3.0567,2.3705,3.0627,3.2087,0.4642,0.5437,4.3247,4.9345,0.399237,0.000347,0.069925,0.037722,0.000728,0.00278,0.479412,0.043266,2.3361,0.071491,0.035949,0.825691,2.3726,0.102959,0.100194,3.097,0.000159,,2010-10-11,buying
0.843703,3.059,2.3725,3.0649,3.2119,0.4645,0.5441,4.3271,4.9376,0.399456,0.000347,0.069967,0.03775,0.000732,0.002782,0.481516,0.043594,2.3387,0.071609,0.036008,0.826201,2.3747,0.103094,0.100259,3.0985,0.000159,4.8575,2010-10-11,middle
0.844227,3.0612,2.3746,3.0672,3.2151,0.4648,0.5445,4.3295,4.9408,0.399675,0.000348,0.070009,0.037777,0.000736,0.002783,0.483619,0.043922,2.3414,0.071726,0.036067,0.826711,2.3768,0.10323,0.100324,3.1,0.000159,,2010-10-11,selling
0.846876,3.0506,2.3808,3.0677,3.2225,0.4664,0.5463,4.3122,4.94,0.400881,0.000348,0.070305,0.037805,0.000731,0.002764,0.481579,0.04348,2.3314,0.07137,0.036028,0.829423,2.3752,0.103321,0.100761,3.111,0.00016,,2010-10-12,buying
0.8474,3.0529,2.383,3.07,3.2249,0.4667,0.5466,4.3147,4.9431,0.401101,0.000349,0.070355,0.03783,0.000735,0.002766,0.483691,0.043809,2.3341,0.071536,0.036087,0.829934,2.3772,0.103457,0.100851,3.1125,0.00016,4.8795,2010-10-12,middle
0.847924,3.0551,2.3851,3.0722,3.2273,0.467,0.5469,4.3172,4.9463,0.40132,0.000349,0.070405,0.037856,0.00074,0.002768,0.485803,0.044139,2.3367,0.071702,0.036146,0.830444,2.3793,0.103593,0.10094,3.114,0.00016,,2010-10-12,selling
0.843316,3.0574,2.3656,3.0655,3.2372,0.4643,0.5431,4.3176,4.8896,0.399209,0.000347,0.069945,0.037827,0.000732,0.002768,0.48136,0.043864,2.3423,0.071224,0.035976,0.825978,2.3739,0.103647,0.099582,3.0975,0.000159,4.8494,2010-10-13,middle
0.842793,3.0551,2.3635,3.0629,3.2348,0.464,0.5428,4.3149,4.8867,0.39899,0.000347,0.069903,0.037802,0.000727,0.002767,0.479257,0.043532,2.3396,0.071058,0.035916,0.825468,2.3719,0.103545,0.099502,3.096,0.000159,,2010-10-13,buying
0.843839,3.0596,2.3676,3.068,3.2396,0.4645,0.5435,4.3203,4.8924,0.399428,0.000347,0.069986,0.037853,0.000736,0.00277,0.483463,0.044196,2.345,0.071389,0.036035,0.826488,2.376,0.10375,0.099662,3.099,0.000159,,2010-10-13,selling
0.838982,3.0626,2.3608,3.0762,3.2222,0.4625,0.5405,4.3253,4.9152,0.397104,0.000345,0.069823,0.037811,0.00072,0.002764,0.47709,0.043396,2.3436,0.070899,0.035775,0.821823,2.3849,0.103146,0.099822,3.082,0.000158,,2010-10-14,buying
0.839436,3.0646,2.3626,3.078,3.2243,0.4627,0.5408,4.3276,4.9173,0.39729,0.000346,0.069867,0.037836,0.000724,0.002766,0.479146,0.043724,2.346,0.071092,0.035831,0.822189,2.3862,0.103274,0.099919,3.0833,0.000158,4.85,2010-10-14,middle
0.839891,3.0666,2.3645,3.0799,3.2265,0.463,0.541,4.33,4.9195,0.397477,0.000346,0.069912,0.037861,0.000728,0.002767,0.481201,0.044052,2.3485,0.071285,0.035887,0.822555,2.3876,0.103403,0.100016,3.0845,0.000158,,2010-10-14,selling
